"","lizards[k]","Tpred","ObsTb","Posture","Tc_init","Qsol","Zen","vel","Tair","Tsurf","PctCanopy","PctCloud","PctShade","RelHum"
"444","M14_opmodel",17.6655213542781,18.4,"p",18,353,43.77830505,0.3333336,18,12.98280186,86.49,5,80,42
"445","M14_opmodel",30.7322720054513,30.5,"n",31.1,628,55.52440643,3.6666696,31.1,25.43183879,0,40,100,18
"446","M14_opmodel",30.7322720054513,30.5,"p",31.1,628,55.52440643,3.6666696,31.1,25.43183879,0,40,100,18
"447","M14_opmodel",30.7322720054513,30.6,"n",31.1,628,55.52440643,3.6666696,31.1,25.43183879,0,40,100,18
"448","M14_opmodel",30.7322720054513,30.6,"p",31.1,628,55.52440643,3.6666696,31.1,25.43183879,0,40,100,18
"449","M14_opmodel",35.2962280881476,36.7,"n",35.4,864,31.17202568,1.9166682,35.4,34.28638026,83.04,0,100,19
"450","M14_opmodel",35.2962280881476,36.7,"p",35.4,864,31.17202568,1.9166682,35.4,34.28638026,83.04,0,100,19
"451","M14_opmodel",35.2962280881476,36.2,"n",35.4,864,31.17202568,1.9166682,35.4,34.28638026,83.04,0,100,19
"452","M14_opmodel",35.2962280881476,36.2,"p",35.4,864,31.17202568,1.9166682,35.4,34.28638026,83.04,0,100,19
"453","M14_opmodel",37.7932208860012,37.1,"n",37.4,670,20.703619,1.8333348,37.4,33.88957946,0,65,85,19
"454","M14_opmodel",37.5980924242564,37.1,"p",37.4,670,20.703619,1.8333348,37.4,33.88957946,0,65,85,19
"455","M14_opmodel",37.7932208860012,37.8,"n",37.4,670,20.703619,1.8333348,37.4,33.88957946,0,65,85,19
"456","M14_opmodel",37.5980924242564,37.8,"p",37.4,670,20.703619,1.8333348,37.4,33.88957946,0,65,85,19
"457","M14_opmodel",38.9810992132249,36.8,"n",36.1,615,54.9007225,1.38889,36.1,35.89601979,82.78,0,40,5
"458","M14_opmodel",37.6494588629698,36.8,"p",36.1,615,54.9007225,1.38889,36.1,35.89601979,82.78,0,40,5
"459","M14_opmodel",38.9810992132249,36.9,"n",36.1,615,54.9007225,1.38889,36.1,35.89601979,82.78,0,40,5
"460","M14_opmodel",37.6494588629698,36.9,"p",36.1,615,54.9007225,1.38889,36.1,35.89601979,82.78,0,40,5
"461","M14_opmodel",20.8783589103312,20.6,"n",20,158,42.30556107,1.0833342,20,17.98961772,82.51,95,40,48
"462","M14_opmodel",20.5768218199374,20.6,"p",20,158,42.30556107,1.0833342,20,17.98961772,82.51,95,40,48
"463","M14_opmodel",20.8783589103312,21.1,"n",20,158,42.30556107,1.0833342,20,17.98961772,82.51,95,40,48
"464","M14_opmodel",20.5768218199374,21.1,"p",20,158,42.30556107,1.0833342,20,17.98961772,82.51,95,40,48
"465","M14_opmodel",30.8385422200997,31.8,"n",30.2,765,42.1938858,3.6388918,30.2,30.252298,76.68,35,85,13
"466","M14_opmodel",30.6353180553971,31.8,"p",30.2,765,42.1938858,3.6388918,30.2,30.252298,76.68,35,85,13
"467","M14_opmodel",30.8385422200997,31.6,"n",30.2,765,42.1938858,3.6388918,30.2,30.252298,76.68,35,85,13
"468","M14_opmodel",30.6353180553971,31.6,"p",30.2,765,42.1938858,3.6388918,30.2,30.252298,76.68,35,85,13
"469","M14_opmodel",25.90650033295,27.8,"n",26,268,29.92885399,4.2222256,26,23.27083626,83.57,80,95,21
"470","M14_opmodel",25.8876467005377,27.8,"p",26,268,29.92885399,4.2222256,26,23.27083626,83.57,80,95,21
"471","M14_opmodel",25.90650033295,27,"n",26,268,29.92885399,4.2222256,26,23.27083626,83.57,80,95,21
"472","M14_opmodel",25.8876467005377,27,"p",26,268,29.92885399,4.2222256,26,23.27083626,83.57,80,95,21
"473","M14_opmodel",25.3840896385898,24.4,"n",24.5,411,66.69748688,2.5833354,24.5,23.28701244,83.57,80,80,20
"474","M14_opmodel",25.0596983147178,24.4,"p",24.5,411,66.69748688,2.5833354,24.5,23.28701244,83.57,80,80,20
"475","M14_opmodel",25.3840896385898,25.6,"n",24.5,411,66.69748688,2.5833354,24.5,23.28701244,83.57,80,80,20
"476","M14_opmodel",25.0596983147178,25.6,"p",24.5,411,66.69748688,2.5833354,24.5,23.28701244,83.57,80,80,20
"477","M14_opmodel",30.5044982522634,32.8,"n",29.9,846,13.72448444,0.9166674,29.9,25.80482695,89.93,20,85,20
"478","M14_opmodel",30.1789173680177,32.8,"p",29.9,846,13.72448444,0.9166674,29.9,25.80482695,89.93,20,85,20
"479","M14_opmodel",30.5044982522634,32,"n",29.9,846,13.72448444,0.9166674,29.9,25.80482695,89.93,20,85,20
"480","M14_opmodel",30.1789173680177,32,"p",29.9,846,13.72448444,0.9166674,29.9,25.80482695,89.93,20,85,20
"481","M14_opmodel",32.3573134127387,33,"n",32.5,878,41.78414536,7.9722286,32.5,29.26763602,91.8,0,100,10
"482","M14_opmodel",32.3573134127387,33,"p",32.5,878,41.78414536,7.9722286,32.5,29.26763602,91.8,0,100,10
"483","M14_opmodel",32.3573134127387,32.5,"n",32.5,878,41.78414536,7.9722286,32.5,29.26763602,91.8,0,100,10
"484","M14_opmodel",32.3573134127387,32.5,"p",32.5,878,41.78414536,7.9722286,32.5,29.26763602,91.8,0,100,10
"485","M14_opmodel",39.0869159519457,39.5,"n",39.5,841,13.32789707,0.8888896,39.5,36.41801367,89.93,15,100,5
"486","M14_opmodel",39.0869159519457,39.5,"p",39.5,841,13.32789707,0.8888896,39.5,36.41801367,89.93,15,100,5
"487","M14_opmodel",39.0869159519457,40.4,"n",39.5,841,13.32789707,0.8888896,39.5,36.41801367,89.93,15,100,5
"488","M14_opmodel",39.0869159519457,40.4,"p",39.5,841,13.32789707,0.8888896,39.5,36.41801367,89.93,15,100,5
"489","M14_opmodel",21.1950728593092,21.5,"n",21.3,117,18.50919914,2.916669,21.3,19.73137948,43.29,95,100,45
"490","M14_opmodel",21.1950728593092,21.5,"p",21.3,117,18.50919914,2.916669,21.3,19.73137948,43.29,95,100,45
"491","M14_opmodel",21.1950728593092,21.4,"n",21.3,117,18.50919914,2.916669,21.3,19.73137948,43.29,95,100,45
"492","M14_opmodel",21.1950728593092,21.4,"p",21.3,117,18.50919914,2.916669,21.3,19.73137948,43.29,95,100,45
"493","M3_opmodel",24.664086651764,31.3,"n",24.6,639,38.90970993,5.0555596,24.6,25.82081292,0,0,100,16
"494","M3_opmodel",24.664086651764,31.3,"p",24.6,639,38.90970993,5.0555596,24.6,25.82081292,0,0,100,16
"495","M3_opmodel",24.664086651764,33.5,"n",24.6,639,38.90970993,5.0555596,24.6,25.82081292,0,0,100,16
"496","M3_opmodel",24.664086651764,33.5,"p",24.6,639,38.90970993,5.0555596,24.6,25.82081292,0,0,100,16
"497","M3_opmodel",20.3572570379491,29,"n",20.5,649,38.06500244,2.8333356,20.5,18.37776708,61,70,100,19
"498","M3_opmodel",20.3572570379491,29,"p",20.5,649,38.06500244,2.8333356,20.5,18.37776708,61,70,100,19
"499","M3_opmodel",20.3572570379491,25.6,"n",20.5,649,38.06500244,2.8333356,20.5,18.37776708,61,70,100,19
"500","M3_opmodel",20.3572570379491,25.6,"p",20.5,649,38.06500244,2.8333356,20.5,18.37776708,61,70,100,19
"501","M3_opmodel",34.4007696983959,40.5,"n",33,704,24.38324928,3.8611142,33,38.72457805,0,0,50,4
"502","M3_opmodel",33.9081865667,40.5,"p",33,704,24.38324928,3.8611142,33,38.72457805,0,0,50,4
"503","M3_opmodel",34.4007696983959,40.5,"n",33,704,24.38324928,3.8611142,33,38.72457805,0,0,50,4
"504","M3_opmodel",33.9081865667,40.5,"p",33,704,24.38324928,3.8611142,33,38.72457805,0,0,50,4
"505","M3_opmodel",22.5516580503563,22.1,"n",22.7,520,22.94971657,1.7222236,22.7,21.00321218,83.62,100,100,31
"506","M3_opmodel",22.5516580503563,22.1,"p",22.7,520,22.94971657,1.7222236,22.7,21.00321218,83.62,100,100,31
"507","M3_opmodel",22.5516580503563,23.9,"n",22.7,520,22.94971657,1.7222236,22.7,21.00321218,83.62,100,100,31
"508","M3_opmodel",22.5516580503563,23.9,"p",22.7,520,22.94971657,1.7222236,22.7,21.00321218,83.62,100,100,31
"509","M3_opmodel",24.9779123615687,24.9,"n",21.8,444,35.19973373,0.5277782,21.8,22.15016453,67.76,40,40,33
"510","M3_opmodel",23.9473448894523,24.9,"p",21.8,444,35.19973373,0.5277782,21.8,22.15016453,67.76,40,40,33
"511","M3_opmodel",24.9779123615687,26,"n",21.8,444,35.19973373,0.5277782,21.8,22.15016453,67.76,40,40,33
"512","M3_opmodel",23.9473448894523,26,"p",21.8,444,35.19973373,0.5277782,21.8,22.15016453,67.76,40,40,33
"513","M3_opmodel",28.3943132562422,35.1,"n",26.2,832,34.26259995,4.5000036,26.2,29.51163252,56.32,0,40,13
"514","M3_opmodel",27.6799933066053,35.1,"p",26.2,832,34.26259995,4.5000036,26.2,29.51163252,56.32,0,40,13
"515","M3_opmodel",28.3943132562422,37.4,"n",26.2,832,34.26259995,4.5000036,26.2,29.51163252,56.32,0,40,13
"516","M3_opmodel",27.6799933066053,37.4,"p",26.2,832,34.26259995,4.5000036,26.2,29.51163252,56.32,0,40,13
"517","M3_opmodel",28.4559843185192,33.9,"n",26.9,835,34.03798294,2.8611134,26.9,29.55014835,59.7,10,70,17
"518","M3_opmodel",28.0077997589568,33.9,"p",26.9,835,34.03798294,2.8611134,26.9,29.55014835,59.7,10,70,17
"519","M3_opmodel",28.4559843185192,32.4,"n",26.9,835,34.03798294,2.8611134,26.9,29.55014835,59.7,10,70,17
"520","M3_opmodel",28.0077997589568,32.4,"p",26.9,835,34.03798294,2.8611134,26.9,29.55014835,59.7,10,70,17
"521","M3_opmodel",40.7011256564791,34.2,"n",28.2,626,33.60074997,0.1111112,28.2,42.34493413,0,5,10,18
"522","M3_opmodel",37.3133086646703,34.2,"p",28.2,626,33.60074997,0.1111112,28.2,42.34493413,0,5,10,18
"523","M3_opmodel",40.7011256564791,35.6,"n",28.2,626,33.60074997,0.1111112,28.2,42.34493413,0,5,10,18
"524","M3_opmodel",37.3133086646703,35.6,"p",28.2,626,33.60074997,0.1111112,28.2,42.34493413,0,5,10,18
"525","M3_opmodel",17.1205856278255,18.6,"n",17,294,44.59366989,2.1388906,17,16.85376113,65.68,0,90,40
"526","M3_opmodel",17.0495243460306,18.6,"p",17,294,44.59366989,2.1388906,17,16.85376113,65.68,0,90,40
"527","M3_opmodel",17.1205856278255,18.6,"n",17,294,44.59366989,2.1388906,17,16.85376113,65.68,0,90,40
"528","M3_opmodel",17.0495243460306,18.6,"p",17,294,44.59366989,2.1388906,17,16.85376113,65.68,0,90,40
"529","M3_opmodel",24.8434918346622,26.3,"n",23.1,813,18.95103073,1.9722238,23.1,22.32207149,81.8,0,60,17
"530","M3_opmodel",24.2293044963541,26.3,"p",23.1,813,18.95103073,1.9722238,23.1,22.32207149,81.8,0,60,17
"531","M3_opmodel",24.8434918346622,27.3,"n",23.1,813,18.95103073,1.9722238,23.1,22.32207149,81.8,0,60,17
"532","M3_opmodel",24.2293044963541,27.3,"p",23.1,813,18.95103073,1.9722238,23.1,22.32207149,81.8,0,60,17
"533","M3_opmodel",29.9501374491214,33.3,"n",29.6,730,56.84828568,2.8055578,29.6,27.39655553,78.42,0,90,9
"534","M3_opmodel",29.7505572298039,33.3,"p",29.6,730,56.84828568,2.8055578,29.6,27.39655553,78.42,0,90,9
"535","M3_opmodel",29.9501374491214,33.5,"n",29.6,730,56.84828568,2.8055578,29.6,27.39655553,78.42,0,90,9
"536","M3_opmodel",29.7505572298039,33.5,"p",29.6,730,56.84828568,2.8055578,29.6,27.39655553,78.42,0,90,9
"537","M3_opmodel",45.0901157421508,39.1,"n",40.5,466,68.92408752,1.8333348,40.5,37.73173589,70.88,0,0,5
"538","M3_opmodel",42.7174044730365,39.1,"p",40.5,466,68.92408752,1.8333348,40.5,37.73173589,70.88,0,0,5
"539","M3_opmodel",45.0901157421508,38.4,"n",40.5,466,68.92408752,1.8333348,40.5,37.73173589,70.88,0,0,5
"540","M3_opmodel",42.7174044730365,38.4,"p",40.5,466,68.92408752,1.8333348,40.5,37.73173589,70.88,0,0,5
"541","M3_opmodel",19.2197807792464,18.4,"n",18.5,178,22.26984215,0.972223,18.5,23.26642812,0,100,90,49
"542","M3_opmodel",19.1724291837365,18.4,"p",18.5,178,22.26984215,0.972223,18.5,23.26642812,0,100,90,49
"543","M3_opmodel",19.2197807792464,19,"n",18.5,178,22.26984215,0.972223,18.5,23.26642812,0,100,90,49
"544","M3_opmodel",19.1724291837365,19,"p",18.5,178,22.26984215,0.972223,18.5,23.26642812,0,100,90,49
"545","M3_opmodel",25.3654645809705,26.3,"n",25.2,726,17.16617012,1.7222236,25.2,27.03683207,69.06,15,100,21
"546","M3_opmodel",25.3654645809705,26.3,"p",25.2,726,17.16617012,1.7222236,25.2,27.03683207,69.06,15,100,21
"547","M3_opmodel",25.3654645809705,25.2,"n",25.2,726,17.16617012,1.7222236,25.2,27.03683207,69.06,15,100,21
"548","M3_opmodel",25.3654645809705,25.2,"p",25.2,726,17.16617012,1.7222236,25.2,27.03683207,69.06,15,100,21
"549","M3_opmodel",30.130321594584,28.2,"n",27.2,729,20.91147804,3.194447,27.2,28.61514718,92.72,40,25,23
"550","M3_opmodel",29.3078376701014,28.2,"p",27.2,729,20.91147804,3.194447,27.2,28.61514718,92.72,40,25,23
"551","M3_opmodel",30.130321594584,28.1,"n",27.2,729,20.91147804,3.194447,27.2,28.61514718,92.72,40,25,23
"552","M3_opmodel",29.3078376701014,28.1,"p",27.2,729,20.91147804,3.194447,27.2,28.61514718,92.72,40,25,23
"553","M3_opmodel",37.6628601251247,33.8,"n",33.3,905,20.703619,1.38889,33.3,29.83386187,0,80,40,18
"554","M3_opmodel",36.4605607706224,33.8,"p",33.3,905,20.703619,1.38889,33.3,29.83386187,0,80,40,18
"555","M3_opmodel",37.6628601251247,34.9,"n",33.3,905,20.703619,1.38889,33.3,29.83386187,0,80,40,18
"556","M3_opmodel",36.4605607706224,34.9,"p",33.3,905,20.703619,1.38889,33.3,29.83386187,0,80,40,18
"557","M3_opmodel",50.7863447668604,35.4,"n",33.7,579,67.38121033,0.0833334,33.7,30.52899921,66.72,10,5,9
"558","M3_opmodel",43.4806434241202,35.4,"p",33.7,579,67.38121033,0.0833334,33.7,30.52899921,66.72,10,5,9
"559","M3_opmodel",50.7863447668604,33.5,"n",33.7,579,67.38121033,0.0833334,33.7,30.52899921,66.72,10,5,9
"560","M3_opmodel",43.4806434241202,33.5,"p",33.7,579,67.38121033,0.0833334,33.7,30.52899921,66.72,10,5,9
"561","M3_opmodel",39.1528168336021,37.7,"n",37.9,746,54.78589249,0.3888892,37.9,38.13968485,79.72,40,90,3
"562","M3_opmodel",38.7168854929038,37.7,"p",37.9,746,54.78589249,0.3888892,37.9,38.13968485,79.72,40,90,3
"563","M3_opmodel",39.1528168336021,37.5,"n",37.9,746,54.78589249,0.3888892,37.9,38.13968485,79.72,40,90,3
"564","M3_opmodel",38.7168854929038,37.5,"p",37.9,746,54.78589249,0.3888892,37.9,38.13968485,79.72,40,90,3
"565","M3_opmodel",23.9950423904571,23.6,"n",23.9,275,30.30301666,1.5833346,23.9,20.94892556,79.72,95,85,40
"566","M3_opmodel",23.9007782853421,23.6,"p",23.9,275,30.30301666,1.5833346,23.9,20.94892556,79.72,95,85,40
"567","M3_opmodel",23.9950423904571,23.7,"n",23.9,275,30.30301666,1.5833346,23.9,20.94892556,79.72,95,85,40
"568","M3_opmodel",23.9007782853421,23.7,"p",23.9,275,30.30301666,1.5833346,23.9,20.94892556,79.72,95,85,40
"569","M3_opmodel",26.3112912649162,23.3,"n",24.7,221,41.51548767,1.9722238,24.7,23.29107186,58.66,95,10,33
"570","M3_opmodel",25.8390102446738,23.3,"p",24.7,221,41.51548767,1.9722238,24.7,23.29107186,58.66,95,10,33
"571","M3_opmodel",26.3112912649162,23.1,"n",24.7,221,41.51548767,1.9722238,24.7,23.29107186,58.66,95,10,33
"572","M3_opmodel",25.8390102446738,23.1,"p",24.7,221,41.51548767,1.9722238,24.7,23.29107186,58.66,95,10,33
"573","M4_opmodel",37.4804883468559,47.8,"n",35.5,759,31.35732651,9.305563,35.5,43.72561964,0,0,0,5
"574","M4_opmodel",36.7642888279804,47.8,"p",35.5,759,31.35732651,9.305563,35.5,43.72561964,0,0,0,5
"575","M4_opmodel",37.4804883468559,46,"n",35.5,759,31.35732651,9.305563,35.5,43.72561964,0,0,0,5
"576","M4_opmodel",36.7642888279804,46,"p",35.5,759,31.35732651,9.305563,35.5,43.72561964,0,0,0,5
"577","M4_opmodel",30.5986220210372,35.9,"n",26.9,460,61.47214127,1.0833342,26.9,37.43771515,94.8,0,50,16
"578","M4_opmodel",29.4789027489238,35.9,"p",26.9,460,61.47214127,1.0833342,26.9,37.43771515,94.8,0,50,16
"579","M4_opmodel",30.5986220210372,38.8,"n",26.9,460,61.47214127,1.0833342,26.9,37.43771515,94.8,0,50,16
"580","M4_opmodel",29.4789027489238,38.8,"p",26.9,460,61.47214127,1.0833342,26.9,37.43771515,94.8,0,50,16
"581","M4_opmodel",20.9170222842349,21.5,"n",21,399,60.8215332,5.5833378,21,19.26250455,100,70,100,23
"582","M4_opmodel",20.9170222842349,21.5,"p",21,399,60.8215332,5.5833378,21,19.26250455,100,70,100,23
"583","M4_opmodel",20.9170222842349,22.2,"n",21,399,60.8215332,5.5833378,21,19.26250455,100,70,100,23
"584","M4_opmodel",20.9170222842349,22.2,"p",21,399,60.8215332,5.5833378,21,19.26250455,100,70,100,23
"585","M4_opmodel",15.453175008975,19.1,"n",15.5,376,37.2453537,4.0833366,15.5,14.62317013,93.24,90,100,37
"586","M4_opmodel",15.453175008975,19.1,"p",15.5,376,37.2453537,4.0833366,15.5,14.62317013,93.24,90,100,37
"587","M4_opmodel",15.453175008975,19.6,"n",15.5,376,37.2453537,4.0833366,15.5,14.62317013,93.24,90,100,37
"588","M4_opmodel",15.453175008975,19.6,"p",15.5,376,37.2453537,4.0833366,15.5,14.62317013,93.24,90,100,37
"589","M4_opmodel",35.6547191346188,35.8,"n",31.6,328,23.66123772,0.5833338,31.6,32.74965184,71.92,100,10,16
"590","M4_opmodel",34.701084629815,35.8,"p",31.6,328,23.66123772,0.5833338,31.6,32.74965184,71.92,100,10,16
"591","M4_opmodel",35.6547191346188,35.4,"n",31.6,328,23.66123772,0.5833338,31.6,32.74965184,71.92,100,10,16
"592","M4_opmodel",34.701084629815,35.4,"p",31.6,328,23.66123772,0.5833338,31.6,32.74965184,71.92,100,10,16
"593","M4_opmodel",23.2508676489027,23.7,"n",23.3,656,58.79037476,2.5555576,23.3,22.62624515,85.44,10,100,12
"594","M4_opmodel",23.2508676489027,23.7,"p",23.3,656,58.79037476,2.5555576,23.3,22.62624515,85.44,10,100,12
"595","M4_opmodel",23.2508676489027,23.2,"n",23.3,656,58.79037476,2.5555576,23.3,22.62624515,85.44,10,100,12
"596","M4_opmodel",23.2508676489027,23.2,"p",23.3,656,58.79037476,2.5555576,23.3,22.62624515,85.44,10,100,12
"597","M4_opmodel",19.6858575573452,20.8,"n",17.7,453,34.9597702,0,17.7,15.43622366,85.44,0,70,30
"598","M4_opmodel",18.5523147997744,20.8,"p",17.7,453,34.9597702,0,17.7,15.43622366,85.44,0,70,30
"599","M4_opmodel",19.6858575573452,20.4,"n",17.7,453,34.9597702,0,17.7,15.43622366,85.44,0,70,30
"600","M4_opmodel",18.5523147997744,20.4,"p",17.7,453,34.9597702,0,17.7,15.43622366,85.44,0,70,30
"601","M5_opmodel",34.1656328006783,35.5,"n",32.5,710,31.35732651,2.222224,32.5,32.82373229,93.24,0,50,6
"602","M5_opmodel",33.4692197230809,35.5,"p",32.5,710,31.35732651,2.222224,32.5,32.82373229,93.24,0,50,6
"603","M5_opmodel",34.1656328006783,35.1,"n",32.5,710,31.35732651,2.222224,32.5,32.82373229,93.24,0,50,6
"604","M5_opmodel",33.4692197230809,35.1,"p",32.5,710,31.35732651,2.222224,32.5,32.82373229,93.24,0,50,6
"605","M5_opmodel",24.5124530321764,37.3,"n",21,713,30.66467857,1.2777788,21,30.76558897,0,0,50,23
"606","M5_opmodel",23.6085703968663,37.3,"p",21,713,30.66467857,1.2777788,21,30.76558897,0,0,50,23
"607","M5_opmodel",24.5124530321764,39.8,"n",21,713,30.66467857,1.2777788,21,30.76558897,0,0,50,23
"608","M5_opmodel",23.6085703968663,39.8,"p",21,713,30.66467857,1.2777788,21,30.76558897,0,0,50,23
"609","M5_opmodel",24.4811087212771,31.3,"n",22.2,660,48.9167366,3.1111136,22.2,22.69205586,21.48,50,50,19
"610","M5_opmodel",23.764439191806,31.3,"p",22.2,660,48.9167366,3.1111136,22.2,22.69205586,21.48,50,50,19
"611","M5_opmodel",24.4811087212771,33.1,"n",22.2,660,48.9167366,3.1111136,22.2,22.69205586,21.48,50,50,19
"612","M5_opmodel",23.764439191806,33.1,"p",22.2,660,48.9167366,3.1111136,22.2,22.69205586,21.48,50,50,19
"613","M5_opmodel",26.2650302279299,28.9,"n",26.5,795,36.97812271,0.416667,26.5,25.05577338,88.56,0,100,7
"614","M5_opmodel",26.2650302279299,28.9,"p",26.5,795,36.97812271,0.416667,26.5,25.05577338,88.56,0,100,7
"615","M5_opmodel",26.2650302279299,28.1,"n",26.5,795,36.97812271,0.416667,26.5,25.05577338,88.56,0,100,7
"616","M5_opmodel",26.2650302279299,28.1,"p",26.5,795,36.97812271,0.416667,26.5,25.05577338,88.56,0,100,7
"617","M5_opmodel",33.987505689948,33.4,"n",33.4,622,59.77763367,5.7222268,33.4,33.91753375,88.3,0,80,4
"618","M5_opmodel",33.7305026677401,33.4,"p",33.4,622,59.77763367,5.7222268,33.4,33.91753375,88.3,0,80,4
"619","M5_opmodel",33.987505689948,33.5,"n",33.4,622,59.77763367,5.7222268,33.4,33.91753375,88.3,0,80,4
"620","M5_opmodel",33.7305026677401,33.5,"p",33.4,622,59.77763367,5.7222268,33.4,33.91753375,88.3,0,80,4
"621","M5_opmodel",36.2613115177346,40.1,"n",36.7,781,27.66708565,2.083335,36.7,31.82420644,84.14,0,100,4
"622","M5_opmodel",36.2613115177346,40.1,"p",36.7,781,27.66708565,2.083335,36.7,31.82420644,84.14,0,100,4
"623","M5_opmodel",36.2613115177346,39.7,"n",36.7,781,27.66708565,2.083335,36.7,31.82420644,84.14,0,100,4
"624","M5_opmodel",36.2613115177346,39.7,"p",36.7,781,27.66708565,2.083335,36.7,31.82420644,84.14,0,100,4
"625","M5_opmodel",33.2667408403977,34.4,"n",32.7,211,47.32826614,2.083335,32.7,34.69323101,90.12,100,80,17
"626","M5_opmodel",33.159915328812,34.4,"p",32.7,211,47.32826614,2.083335,32.7,34.69323101,90.12,100,80,17
"627","M5_opmodel",33.2667408403977,34.5,"n",32.7,211,47.32826614,2.083335,32.7,34.69323101,90.12,100,80,17
"628","M5_opmodel",33.159915328812,34.5,"p",32.7,211,47.32826614,2.083335,32.7,34.69323101,90.12,100,80,17
"629","M5_opmodel",21.5223418935116,24.3,"n",21.1,376,26.72063637,2.916669,21.1,27.31845585,0,100,100,33
"630","M5_opmodel",21.5223418935116,24.3,"p",21.1,376,26.72063637,2.916669,21.1,27.31845585,0,100,100,33
"631","M5_opmodel",21.5223418935116,25.1,"n",21.1,376,26.72063637,2.916669,21.1,27.31845585,0,100,100,33
"632","M5_opmodel",21.5223418935116,25.1,"p",21.1,376,26.72063637,2.916669,21.1,27.31845585,0,100,100,33
"633","M5_opmodel",15.1213599846599,18.2,"n",15.1,288,46.48295593,4.0833366,15.1,11.12862259,73.48,20,80,42
"634","M5_opmodel",15.0169248621155,18.2,"p",15.1,288,46.48295593,4.0833366,15.1,11.12862259,73.48,20,80,42
"635","M5_opmodel",15.1213599846599,19.1,"n",15.1,288,46.48295593,4.0833366,15.1,11.12862259,73.48,20,80,42
"636","M5_opmodel",15.0169248621155,19.1,"p",15.1,288,46.48295593,4.0833366,15.1,11.12862259,73.48,20,80,42
"637","M5_opmodel",31.0642428689819,30.7,"n",30.4,733,34.49114609,7.5833394,30.4,33.82315361,69.06,30,80,18
"638","M5_opmodel",30.9049622720431,30.7,"p",30.4,733,34.49114609,7.5833394,30.4,33.82315361,69.06,30,80,18
"639","M5_opmodel",31.0642428689819,30.7,"n",30.4,733,34.49114609,7.5833394,30.4,33.82315361,69.06,30,80,18
"640","M5_opmodel",30.9049622720431,30.7,"p",30.4,733,34.49114609,7.5833394,30.4,33.82315361,69.06,30,80,18
"641","M5_opmodel",13.9436811238627,18.8,"n",14,180,57.68941879,2.1666684,14,13.22282967,6.92,40,100,63
"642","M5_opmodel",13.9436811238627,18.8,"p",14,180,57.68941879,2.1666684,14,13.22282967,6.92,40,100,63
"643","M5_opmodel",13.9436811238627,18.8,"n",14,180,57.68941879,2.1666684,14,13.22282967,6.92,40,100,63
"644","M5_opmodel",13.9436811238627,18.8,"p",14,180,57.68941879,2.1666684,14,13.22282967,6.92,40,100,63
"645","M5_opmodel",24.3786241640839,29.3,"n",24.4,783,20.55492592,3.2500026,24.4,21.164587,6.92,0,95,33
"646","M5_opmodel",24.320332251447,29.3,"p",24.4,783,20.55492592,3.2500026,24.4,21.164587,6.92,0,95,33
"647","M5_opmodel",24.3786241640839,29.8,"n",24.4,783,20.55492592,3.2500026,24.4,21.164587,6.92,0,95,33
"648","M5_opmodel",24.320332251447,29.8,"p",24.4,783,20.55492592,3.2500026,24.4,21.164587,6.92,0,95,33
"649","M5_opmodel",30.0626419481152,33.9,"n",30.1,731,45.49664688,2.4166686,30.1,26.3712785,6.92,30,95,16
"650","M5_opmodel",29.9788525170393,33.9,"p",30.1,731,45.49664688,2.4166686,30.1,26.3712785,6.92,30,95,16
"651","M5_opmodel",30.0626419481152,33.9,"n",30.1,731,45.49664688,2.4166686,30.1,26.3712785,6.92,30,95,16
"652","M5_opmodel",29.9788525170393,33.9,"p",30.1,731,45.49664688,2.4166686,30.1,26.3712785,6.92,30,95,16
"653","M5_opmodel",40.5946709008046,38,"n",28.4,711,24.0806675,0,28.4,28.77034602,89.34,1,10,12
"654","M5_opmodel",36.0018254444194,38,"p",28.4,711,24.0806675,0,28.4,28.77034602,89.34,1,10,12
"655","M5_opmodel",40.5946709008046,37.2,"n",28.4,711,24.0806675,0,28.4,28.77034602,89.34,1,10,12
"656","M5_opmodel",36.0018254444194,37.2,"p",28.4,711,24.0806675,0,28.4,28.77034602,89.34,1,10,12
"657","M5_opmodel",31.0817101985415,34.4,"n",29.2,765,44.59366989,1.9722238,29.2,33.78437544,72.44,0,70,9
"658","M5_opmodel",30.5110797019337,34.4,"p",29.2,765,44.59366989,1.9722238,29.2,33.78437544,72.44,0,70,9
"659","M5_opmodel",31.0817101985415,32.8,"n",29.2,765,44.59366989,1.9722238,29.2,33.78437544,72.44,0,70,9
"660","M5_opmodel",30.5110797019337,32.8,"p",29.2,765,44.59366989,1.9722238,29.2,33.78437544,72.44,0,70,9
"661","M5_opmodel",39.912403234005,40.4,"n",40,579,69.08158875,0.0277778,40,36.28325774,73.22,0,95,5
"662","M5_opmodel",39.4240865232535,40.4,"p",40,579,69.08158875,0.0277778,40,36.28325774,73.22,0,95,5
"663","M5_opmodel",39.912403234005,40.3,"n",40,579,69.08158875,0.0277778,40,36.28325774,73.22,0,95,5
"664","M5_opmodel",39.4240865232535,40.3,"p",40,579,69.08158875,0.0277778,40,36.28325774,73.22,0,95,5
"665","M5_opmodel",23.1021975562231,22,"n",22.1,144,32.20172501,1.1388898,22.1,22.84185234,39.68,100,40,51
"666","M5_opmodel",22.8683472717872,22,"p",22.1,144,32.20172501,1.1388898,22.1,22.84185234,39.68,100,40,51
